AÑO DOCUMENTO,MES,subtipo,Numero documento,FECHA,ID_NIT,ID_NOMBRE_CLIENTE,SUB_PED,PEDIDO,VALOR NETO,por_iva,IVA,VALOR CON IVA,% ICA,RETENCION  ICA,Cod Ica,%RETENCION,COD RETENCION,RETEFUENTE,VAL TOTAL,ORDEN DE COMPRA,OBSERVACION,est Dian,Usuario,vendedor,VENDEDOR2,MES_SERVICIO,ANIO_SERVICIO,fecha_servicio,fecha_facturacion,diff_factura_servicio
2024,5,10,FE14606       ,27/05/2024,41,CLIENTE_22,5,2903.0,48036668.0,0,0.0,48036668.0,16.56,198871.81,100018,4,16 ,480366.68,47357429.51,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRETADOS EL CORTE DEL 27 DE MAR AL 25 DE ABR 2024,1,tbernal,2,0,3.0,2024.0,2024-03,2024-05,2
2024,5,10,FE14607       ,27/05/2024,95,CLIENTE_49,5,2904.0,2185365.0,0,0.0,2185365.0,4.14,9047.41,100018,1,16 ,21853.65,2154463.94,0                                                                     ,SERVICIO DE MENSAJERIA FIJA DEL MES DE MAYO 2024,1,tbernal,5,0,5.0,2024.0,2024-05,2024-05,0
2024,5,10,FE14608       ,27/05/2024,47,CLIENTE_25,5,2905.0,7179969.0,0,0.0,7179969.0,1030.86,29725.29,100018,249,16 ,71799.69,7078444.02,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA MES ABRIL 1 AL 25 2024,1,sncastaneda,1,0,4.0,2024.0,2024-04,2024-05,1
2024,5,10,FE14609       ,28/05/2024,116,CLIENTE 60,5,2906.0,203806.0,0,0.0,203806.0,4.14,843.76,100018,1,16 ,2038.06,200924.18,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA  MES MAYO 2024,1,sncastaneda,1,0,5.0,2024.0,2024-05,2024-05,0
2024,5,10,FE14610       ,28/05/2024,9,CLIENTE_6,5,2907.0,920000.0,0,0.0,920000.0,4.14,3808.8,100018,1,16 ,9200.0,906991.2,3491                                                                  ,SERVICIOS DE TRANSPORTE PRESTADOS EN EL MES DE ABRL OC 3491,1,sncastaneda,1,0,4.0,2024.0,2024-04,2024-05,1
2024,5,10,FE14611       ,29/05/2024,40,CLIENTE 22,5,2908.0,15762460.0,0,0.0,15762460.0,8.28,65256.58,100018,2,16 ,157624.6,15539578.82,0514795                                                               ,SERVICIO DE MENDAJERIA FIJA PRESTADO EN EL MES DE ABRIL 2024 SEGUN OC 0514795,1,tbernal,1,0,4.0,2024.0,2024-04,2024-05,1
2024,5,10,FE14612       ,29/05/2024,40,CLIENTE 22,5,2909.0,3605520.0,0,0.0,3605520.0,4.14,14926.85,100018,1,16 ,36055.2,3554537.95,0514796                                                               ,SERVICIO DE MENDAJERIA FIJA PRESTADO EN EL MES DE ABRIL 2024 SEGUN OC 0514796,1,tbernal,1,0,4.0,2024.0,2024-04,2024-05,1
2024,5,10,FE14613       ,29/05/2024,113,CLIENTE_58,5,2910.0,2100501.0,0,0.0,2100501.0,20.7,8696.07,100018,5,16 ,21005.01,2070799.92,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN ABRIL 2024,1,sncastaneda,2,0,4.0,2024.0,2024-04,2024-05,1
2024,5,10,FE14614       ,30/05/2024,108,CLIENTE 56,5,2911.0,40117669.0,0,0.0,40117669.0,24.84,166087.15,100018,6,16 ,401176.69,39550405.16,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL CARGA LIVIANA CORTE DEL 18 MAY AL 24 MAY 2024,1,tbernal,2,0,5.0,2024.0,2024-05,2024-05,0
2024,5,10,FE14615       ,30/05/2024,34,CLIENTE 19,5,2912.0,28450.0,0,0.0,28450.0,4.14,117.78,100018,0,16 ,0.0,28332.22,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL CARGA LIVIANA PRESTADOS EN EL MES DE ABRIL 2024,1,sncastaneda,1,0,4.0,2024.0,2024-04,2024-05,1
2024,5,10,FE14616       ,30/05/2024,62,CLIENTE 33,5,2913.0,9465816.0,0,0.0,9465816.0,16.56,39188.47,100018,4,16 ,94658.16,9331969.37,0                                                                     ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA MES ABRIL 2024,1,sncastaneda,1,0,4.0,2024.0,2024-04,2024-05,1
2024,5,10,FE14617       ,31/05/2024,10,CLIENTE 7,5,2914.0,9865999.0,0,0.0,9865999.0,16.56,40845.24,100018,4,16 ,98659.99,9726493.77,68723                                                                 ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA PRESTADOS EN ABRIL OC 68723,1,sncastaneda,1,0,4.0,2024.0,2024-04,2024-05,1
2024,5,10,FE14618       ,31/05/2024,7,CLIENTE_5,5,2915.0,38252506.0,0,0.0,38252506.0,12.42,158365.37,100018,3,16 ,382525.06,37711615.57,54165                                                                 ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN ABRIL 2024 OC  54165,1,sncastaneda,1,0,4.0,2024.0,2024-04,2024-05,1
2024,5,10,FE14619       ,31/05/2024,94,CLIENTE 49,5,2916.0,20305000.0,0,0.0,20305000.0,4.14,84062.7,100018,1,16 ,203050.0,20017887.3,0                                                                     ,SERVICIO DE TRANSPORTE NACIONAL PRESTADO EN EL MES DE MAYO 2024,1,tbernal,3,0,5.0,2024.0,2024-05,2024-05,0
2024,6,10,FE14621       ,01/06/2024,1,CLIENTE_1,0,0.0,7706530.0,0,0.0,7706530.0,4.14,31905.03,100018,1,16 ,77065.3,7597559.67,4971707                                                               ,"SERVICIO DE MENSAJERIA PRESTADO DURANTE EL MES DE JUNIO DE 2024 OC 4971707 ""PROYECTO MICROSOFT"".",1,tbernal,1,0,6.0,2024.0,2024-06,2024-06,0
2024,6,10,FE14622       ,01/06/2024,1,CLIENTE_1,0,0.0,3776563.0,0,0.0,3776563.0,4.14,15634.97,100018,1,16 ,37765.63,3723162.4,4824117                                                               ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS JUNIO SEGUN OC 4824117,1,tbernal,1,0,6.0,2024.0,2024-06,2024-06,0
2024,6,10,FE14623       ,01/06/2024,1,CLIENTE_1,0,0.0,3776563.0,0,0.0,3776563.0,4.14,15634.97,100018,1,16 ,37765.63,3723162.4,4824136                                                               ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS JUNIO SEGUN OC 4824136,1,tbernal,1,0,6.0,2024.0,2024-06,2024-06,0
2024,6,10,FE14624       ,01/06/2024,1,CLIENTE_1,0,0.0,2080073.0,0,0.0,2080073.0,4.14,8611.5,100018,1,16 ,20800.73,2050660.77,5257157                                                               ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS DURANTE EL MES DE JUNIO 2024 SEGUN OC 5257157,1,tbernal,1,0,6.0,2024.0,2024-06,2024-06,0
2024,6,10,FE14625       ,01/06/2024,20,CLIENTE 12,0,0.0,9620088.0,0,0.0,9620088.0,8.28,39827.16,100018,2,16 ,96200.88,9484059.96,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE JUNIO 2024,1,tbernal,5,0,6.0,2024.0,2024-06,2024-06,0
2024,6,10,FE14626       ,01/06/2024,77,CLIENTE_40,5,2917.0,3925938.0,0,0.0,3925938.0,4.14,16253.38,100018,1,16 ,39259.38,3870425.24,0                                                                     ,SERVICIO DE MENSAJERIA FIJA PRESTADOS EN EL MES DE JUNIO 2024,1,tbernal,1,0,6.0,2024.0,2024-06,2024-06,0
2024,6,10,FE14627       ,01/06/2024,77,CLIENTE_40,5,2918.0,480000.0,0,0.0,480000.0,4.14,1987.2,100018,1,16 ,4800.0,473212.8,0                                                                     ,SERVICIO TRANSPORTE TERRESTRE DE CARGA LIVIANA EN EL MES DE MAYO 2024,1,tbernal,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14628       ,01/06/2024,73,CLIENTE_38,5,2919.0,4290040.0,0,0.0,4290040.0,4.14,17760.77,100018,1,16 ,42900.4,4229378.83,0                                                                     ,SERVICIO DE MENSAJERIA FIJA PRESTADOS EN EL MES DE JUNIO 2024,1,tbernal,1,0,6.0,2024.0,2024-06,2024-06,0
2024,6,10,FE14629       ,01/06/2024,52,CLIENTE 28,5,2920.0,3940205.0,0,0.0,3940205.0,4.14,16312.45,100018,1,16 ,39402.05,3884490.5,52549                                                                 ,SERVICIO DE MENSAJERIA FIJA DEL MES DE JUNIO 2024 SEGUN OC 52549,1,tbernal,1,0,6.0,2024.0,2024-06,2024-06,0
2024,6,10,FE14630       ,01/06/2024,87,CLIENTE_45,5,2921.0,3734710.0,0,0.0,3734710.0,4.14,15461.7,100018,1,16 ,37347.1,3681901.2,0                                                                     ,SERVICIO DE MENSAJERIA FIJA DEL MES DE JUNIO 2024,1,tbernal,1,0,6.0,2024.0,2024-06,2024-06,0
2024,6,10,FE14631       ,01/06/2024,64,CLIENTE 34,5,2922.0,3720400.0,0,0.0,3720400.0,4.14,15402.46,100018,1,16 ,37204.0,3667793.54,7855                                                                  ,SERVICIO DE MENSAJERIA FIJA DEL MES DE JUNIO 2024,1,tbernal,1,0,6.0,2024.0,2024-06,2024-06,0
2024,6,10,FE14632       ,01/06/2024,82,CLIENTE 43,5,2923.0,3720400.0,0,0.0,3720400.0,4.14,15402.46,100018,1,16 ,37204.0,3667793.54,0                                                                     ,SERVICIO DE MENSAJERIA FIJA DEL  MES DE JUNIO 2024,1,tbernal,1,0,6.0,2024.0,2024-06,2024-06,0
2024,6,10,FE14633       ,01/06/2024,104,CLIENTE 54,5,2924.0,4180969.0,0,0.0,4180969.0,4.14,17309.21,100018,1,16 ,41809.69,4121850.1,4200239470                                                            ,SERVICIO DE MENSAJERIA FIJA DEL  MES DE JUNIO 2024 SEGÚN OC 4200239470,1,tbernal,1,0,6.0,2024.0,2024-06,2024-06,0
2024,6,10,FE14634       ,01/06/2024,80,CLIENTE 42,5,2925.0,9970402.0,0,0.0,9970402.0,8.28,41277.47,100018,2,16 ,99704.02,9829420.51,0                                                                     ,SERVICIO DE MENSAJERIA FIJA DEL  MES DE JUNIO 2024 SEGÚN OC 4200239470,1,tbernal,1,0,6.0,2024.0,2024-06,2024-06,0
2024,6,10,FE14635       ,01/06/2024,81,CLIENTE_42,5,2926.0,3858770.0,0,0.0,3858770.0,4.14,15975.31,100018,1,16 ,38587.7,3804206.99,0                                                                     ,SERVICIO DE MENSAJERIA FIJA DEL MES DE JUNIO 2024,1,tbernal,1,0,6.0,2024.0,2024-06,2024-06,0
2024,6,10,FE14636       ,01/06/2024,2,CLIENTE_2,5,2927.0,3858770.0,0,0.0,3858770.0,4.14,15975.31,100018,1,16 ,38587.7,3804206.99,0                                                                     ,SERVICIO DE MENSAJERIA FIJA DEL MES DE MAYO 2024,1,tbernal,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14637       ,01/06/2024,6,CLIENTE 5,5,2928.0,1435620.7,0,0.0,1435620.7,4.14,5943.47,100018,1,16 ,14356.21,1415321.02,4448                                                                  ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIAN PRESTADOS EN EL MES MAYO 2024 SEGÚN OC 4448,1,tbernal,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14638       ,01/06/2024,7,CLIENTE_5,5,2929.0,980423.89,0,0.0,980423.89,4.14,4058.95,100018,1,16 ,9804.24,966560.7,50837                                                                 ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES MAYO 2024 SEGÚN OC 50837,1,tbernal,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14639       ,01/06/2024,8,CLIENTE 6,5,2930.0,280121.11,0,0.0,280121.11,4.14,1159.7,100018,1,16 ,2801.21,276160.2,104817                                                                ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES MAYO 2024 SEGÚN OC 104817,1,tbernal,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14640       ,01/06/2024,9,CLIENTE_6,5,2931.0,350151.39,0,0.0,350151.39,4.14,1449.63,100018,1,16 ,3501.51,345200.25,3424                                                                  ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES MAYO  2024 SEGÚN OC 3424,1,tbernal,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14641       ,01/06/2024,10,CLIENTE 7,5,2932.0,175075.7,0,0.0,175075.7,4.14,724.81,100018,1,16 ,1750.76,172600.13,66831                                                                 ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES MAYO  2024 SEGÚN OC 66831,1,tbernal,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14642       ,01/06/2024,11,CLIENTE_7,5,2933.0,140060.56,0,0.0,140060.56,4.14,579.85,100018,0,16 ,0.0,139480.71,15206                                                                 ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES MAYO 2024 SEGÚN OC 15206,1,tbernal,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14643       ,01/06/2024,12,CLIENTE 8,5,2934.0,140060.56,0,0.0,140060.56,4.14,579.85,100018,0,16 ,0.0,139480.71,6078                                                                  ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES MAYO  2024 SEGÚN OC 6078,1,tbernal,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14644       ,01/06/2024,6,CLIENTE 5,5,2935.0,3819307.0,0,0.0,3819307.0,4.14,15811.93,100018,1,16 ,38193.07,3765302.0,4557                                                                  ,SERVICIO DE MENSAJERIA NACIONAL FIJO TESORERIA DEL MES DE MAYO SEGUN OC4557,1,tbernal,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14645       ,01/06/2024,4,CLIENTE 4,5,2936.0,11149188.0,0,0.0,11149188.0,8.28,46157.64,100018,2,16 ,111491.88,10991538.48,4500003470                                                            ,SERVICIO DE MENSAJERIA FIJA DEL MES DE MAYO 2024,1,tbernal,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14646       ,04/06/2024,3,CLIENTE_3,0,0.0,2405022.2,0,0.0,2405022.2,4.14,9956.79,100018,1,16 ,24050.22,2371015.19,9400077240                                                            ,SERVICIO DE MENSAJERIA FIJA MAYO 2024  OC 9400077240,1,tbernal,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14647       ,04/06/2024,117,CLIENTE_60,5,2937.0,1566000.0,0,0.0,1566000.0,4.14,6483.24,100018,0,16 ,0.0,1559516.76, OS-2024-553                                                          ,SERVICIO DE TRANSPORTE PRESTADO EN EL MES DE MAYO 2024 OC OS-2024-553,1,tbernal,2,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14648       ,04/06/2024,14,CLIENTE 9,5,2938.0,105377.0,0,0.0,105377.0,20.7,436.26,100018,0,16 ,0.0,104940.74,0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN EL MES DE MAYO 2024,1,sncastaneda,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14649       ,04/06/2024,16,CLIENTE 10,5,2939.0,54982.0,0,0.0,54982.0,28.98,227.62,100018,0,16 ,0.0,54754.38,0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN EL MES DE MAYO 2024,1,sncastaneda,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14650       ,04/06/2024,19,CLIENTE_11,5,2940.0,2595488.0,0,0.0,2595488.0,8.28,10745.32,100018,2,16 ,25954.88,2558787.8,0                                                                     ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA MES MAYO 2024,1,sncastaneda,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14651       ,04/06/2024,63,CLIENTE_33,5,2941.0,14392786.0,0,0.0,14392786.0,20.7,59586.14,100018,5,16 ,143927.86,14189272.0,4902359839                                                            ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA PRESTADOS EN ABRIL PRESTADOS CON LA OC 4902359839,1,sncastaneda,1,0,4.0,2024.0,2024-04,2024-06,2
2024,6,10,FE14652       ,04/06/2024,76,CLIENTE 40,5,2942.0,27860183.0,0,0.0,27860183.0,8.28,115341.16,100018,2,16 ,278601.83,27466240.01,0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN EL CORTE ABRIL-MAYO 2024,1,sncastaneda,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14653       ,04/06/2024,1,CLIENTE_1,0,0.0,7706530.0,0,0.0,7706530.0,4.14,31905.03,100018,1,16 ,77065.3,7597559.67,4971707                                                               ,"SERVICIO DE MENSAJERIA PRESTADO DURANTE EL MES DE ABRIL DE 2024 OC 4971707 ""PROYECTO MICROSOFT"".",1,tbernal,1,0,4.0,2024.0,2024-04,2024-06,2
2024,6,10,FE14655       ,04/06/2024,25,CLIENTE_14,5,2944.0,689074.0,0,0.0,689074.0,4.14,2852.77,100018,1,16 ,6890.74,679330.49,0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN EL MES DE MAYO 2024,1,sncastaneda,2,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14659       ,04/06/2024,30,CLIENTE 17,5,2948.0,464709.0,0,0.0,464709.0,8.28,1923.9,100018,2,16 ,4647.09,458138.01,1002098476                                                            ,SERVICIO TERRESTRE CARGA LIVIANA DURANTE 15 DE ABR AL 14 MAY 2024 SEGUN HES #1002098476,1,tbernal,1,0,4.0,2024.0,2024-04,2024-06,2
2024,6,10,FE14660       ,04/06/2024,85,CLIENTE_44,5,2949.0,6380390.0,19,637355.0,7017745.0,8.28,26414.81,100018,2,16 ,63803.9,6927526.29,0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA MES ABRIL 2024,1,sncastaneda,1,0,4.0,2024.0,2024-04,2024-06,2
2024,6,10,FE14662       ,04/06/2024,85,CLIENTE_44,5,2951.0,38203825.0,0,0.0,38203825.0,41.4,158163.83,100018,10,16 ,382038.25,37663622.92,0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA MES ABRIL 2024,1,sncastaneda,1,0,4.0,2024.0,2024-04,2024-06,2
2024,6,10,FE14663       ,04/06/2024,27,CLIENTE_15,5,2952.0,3926530.0,0,0.0,3926530.0,12.42,16255.83,100018,3,16 ,39265.3,3871008.87,0                                                                     ,MENSAJERIA NACIONAL CARGA LIVIANA PRESTADOS ABRIL-MAYO CONTRATO N°SG-113-220 CONTACTO LILIANA LASSO,1,tbernal,1,0,4.0,2024.0,2024-04,2024-06,2
2024,6,10,FE14664       ,04/06/2024,105,CLIENTE_54,5,2953.0,243706.0,0,0.0,243706.0,8.28,1008.95,100018,2,16 ,2437.06,240259.99,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL PRESTADOS EN EL MES DE ENERO DE 2024,1,tbernal,1,0,1.0,2024.0,2024-01,2024-06,5
2024,6,10,FE14665       ,04/06/2024,105,CLIENTE_54,5,2954.0,101884.0,0,0.0,101884.0,4.14,421.8,100018,0,16 ,0.0,101462.2,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL PRESTADOS EN EL MES DE FEBRERO DE 2024,1,tbernal,1,0,2.0,2024.0,2024-02,2024-06,4
2024,6,10,FE14666       ,04/06/2024,105,CLIENTE_54,5,2955.0,4030910.0,0,0.0,4030910.0,8.28,16687.97,100018,2,16 ,40309.1,3973912.93,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL PRESTADOS EN EL MES DE MARZO DE 2024,1,tbernal,1,0,3.0,2024.0,2024-03,2024-06,3
2024,6,10,FE14667       ,04/06/2024,105,CLIENTE_54,5,2956.0,1805756.0,0,0.0,1805756.0,8.28,7475.83,100018,2,16 ,18057.56,1780222.61,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL PRESTADOS EN EL MES DE ABRIL DE 2024,1,tbernal,1,0,4.0,2024.0,2024-04,2024-06,2
2024,6,10,FE14668       ,05/06/2024,31,CLIENTE_17,5,2957.0,5251466.0,0,0.0,5251466.0,4.14,21741.07,100018,1,16 ,52514.66,5177210.27,4902263411                                                            ,SERVICIO DE MENSAJERIA NACIONAL PRESTADOS EN MAYO OC 4902263411 HAS 4902263411,1,sncastaneda,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14669       ,06/06/2024,20,CLIENTE 12,5,2958.0,9413.0,0,0.0,9413.0,4.14,38.97,100018,0,16 ,0.0,9374.03,0                                                                     ,MENSAJERIA DE CARGA NACIONAL CARGA LIVIANA PRESTADAS EN EL MES DE MAYO 2024,1,sncastaneda,5,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14670       ,06/06/2024,20,CLIENTE 12,5,2959.0,1522115.0,0,0.0,1522115.0,4.14,6301.56,100018,1,16 ,15221.15,1500592.29,0                                                                     ,MENSAJERIA DE CARGA NACIONAL CARGA LIVIANA PRESTADAS EN EL MES DE MAYO 2024,1,sncastaneda,5,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14671       ,06/06/2024,20,CLIENTE 12,5,2960.0,72728.0,0,0.0,72728.0,4.14,301.09,100018,0,16 ,0.0,72426.91,0                                                                     ,MENSAJERIA DE CARGA NACIONAL CARGA LIVIANA PRESTADAS EN EL MES DE MAYO 2024,1,sncastaneda,5,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14672       ,06/06/2024,20,CLIENTE 12,5,2961.0,64886.0,0,0.0,64886.0,4.14,268.63,100018,0,16 ,0.0,64617.37,0                                                                     ,MENSAJERIA DE CARGA NACIONAL CARGA LIVIANA PRESTADAS EN EL MES DE MAYO 2024,1,sncastaneda,5,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14673       ,06/06/2024,118,CLIENTE 61,5,2962.0,763024.0,0,0.0,763024.0,0.0,0.0,100018,0,16 ,0.0,763024.0,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE ABRIL 2024,1,sncastaneda,2,0,4.0,2024.0,2024-04,2024-06,2
2024,6,10,FE14675       ,06/06/2024,108,CLIENTE 56,5,2964.0,24076105.0,0,0.0,24076105.0,20.7,99675.08,100018,5,16 ,240761.05,23735668.87,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL CARGA LIVIANA CORTE DEL 25 MAY AL 31 MAY 2024,1,tbernal,2,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14676       ,06/06/2024,93,CLIENTE_48,0,0.0,6253137.29,0,0.0,6253137.29,12.42,25887.99,100018,3,16 ,62531.37,6164717.93,335920                                                                ,"SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN EL MES DE ABRIL 2024 OC 335920 CONTACTO ""OSCAR BARRETO""",1,tbernal,1,0,4.0,2024.0,2024-04,2024-06,2
2024,6,10,FE14677       ,06/06/2024,93,CLIENTE_48,0,0.0,520996.0,0,0.0,520996.0,8.28,2156.92,100018,2,16 ,5209.96,513629.12,328730                                                                ,"SERVICIO TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN MAYO 2024 OC 328730 CONTACTO ""JUAN YEPES """,1,tbernal,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14679       ,07/06/2024,55,CLIENTE_29,0,0.0,3332479.0,0,0.0,3332479.0,4.14,13796.46,100018,1,16 ,33324.79,3285357.75,0                                                                     ,SERVICIO DE MENSAJERIA Y TRANSPORTE TERRESTE DE CARGA LIVIANA DURANTE MAYO 2024,1,tbernal,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14680       ,07/06/2024,30,CLIENTE 17,5,2966.0,41881204.0,0,0.0,41881204.0,53.82,173388.17,100018,13,16 ,418812.04,41289003.79,1002119707                                                            ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA DEL CORTE ABR-MAY SEGUN HES 1002119707,1,tbernal,1,0,4.0,2024.0,2024-04,2024-06,2
2024,6,10,FE14681       ,07/06/2024,21,CLIENTE_12,0,0.0,3706091.0,0,0.0,3706091.0,4.14,15343.22,100018,1,16 ,37060.91,3653686.87,REF02963907-1                                                         ,SERVICIO DE MENSAJERIA NACIONAL PRESTADO EN MAYO 2024 SEGUN OC REF02963907-1 LINEA 2,1,sncastaneda,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14682       ,11/06/2024,88,CLIENTE 46,5,2967.0,14950864.0,0,0.0,14950864.0,20.7,61896.57,100018,5,16 ,149508.64,14739458.79,0                                                                     ,SERVIVIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL CORTE DE MAYO 2024,1,tbernal,2,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14686       ,11/06/2024,13,CLIENTE_8,5,2971.0,198782.0,0,0.0,198782.0,4.14,822.96,100018,1,16 ,1987.82,195971.22,0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN EL MES DE MAYO 2024,1,sncastaneda,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14687       ,11/06/2024,26,CLIENTE 15,5,2972.0,328365.0,0,0.0,328365.0,4.14,1359.43,100018,1,16 ,3283.65,323721.92,0                                                                     ,MENSAJERIA CARGA LIVIANA DURANTE ABR-MAY 2024 CONTRAT N°G- 113-2020 CONTACTO FREDY CEBALLOS MONTOYA,1,tbernal,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14688       ,12/06/2024,6,CLIENTE 5,5,2973.0,2950000.0,0,0.0,2950000.0,4.14,12213.0,100018,1,16 ,29500.0,2908287.0,4625                                                                  ,SERVICIO IN HAUSE REVISION DE FACTURAS MES DE ABRIL SEGUN OC 4625,1,tbernal,1,0,4.0,2024.0,2024-04,2024-06,2
2024,6,10,FE14690       ,12/06/2024,100,CLIENTE 52,5,2974.0,16843322.0,0,0.0,16843322.0,8.28,69731.35,100018,2,16 ,168433.22,16605157.43,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIAVIANA PRESTADOS EN EL MES DE MAYO 2024,1,tbernal,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14691       ,12/06/2024,101,CLIENTE_52,5,2975.0,2792983.0,0,0.0,2792983.0,8.28,11562.95,100018,2,16 ,27929.83,2753490.22,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIAVIANA PRESTADOS EN EL MES DE MAYO 2024,1,tbernal,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14692       ,12/06/2024,102,CLIENTE 53,5,2976.0,102340.0,0,0.0,102340.0,8.28,423.69,100018,0,16 ,0.0,101916.31,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIAVIANA PRESTADOS EN EL MES DE MAYO 2024,1,tbernal,1,0,5.0,2024.0,2024-05,2024-06,1
2024,6,10,FE14693       ,12/06/2024,21,CLIENTE_12,0,0.0,5260000.0,0,0.0,5260000.0,8.28,21776.4,100018,2,16 ,52600.0,5185623.6,COL0003388704-1                                                       ,SERVICIO DE MENSAJERIA NACIONAL PRESTADO EN ABRIL 2024 SEGUN OC REF COL0003388704-1,1,sncastaneda,1,0,4.0,2024.0,2024-04,2024-06,2
