AÑO DOCUMENTO,MES,subtipo,Numero documento,FECHA,ID_NIT,ID_NOMBRE_CLIENTE,SUB_PED,PEDIDO,VALOR NETO,por_iva,IVA,VALOR CON IVA,% ICA,RETENCION  ICA,Cod Ica,%RETENCION,COD RETENCION,RETEFUENTE,VAL TOTAL,ORDEN DE COMPRA,OBSERVACION,est Dian,Usuario,vendedor,VENDEDOR2
2024,07,302  ,E827          ,23/07/2024,93,CLIENTE_48,010  ,FE14837       ,4845900,0,0,4845900,"12,42","20062,02",100018,3,V01,48459,"4777378,98",335920                                                                ,DC-FE14837- SE ANULA FACTURA POR DEVOLUCION DEL CLIENTE,0 ,TREYES,01 ,0  
2024,07,302  ,E828          ,24/07/2024,76,CLIENTE 40,010  ,FE15000       ,4361123,0,0,4361123,"20,7","18055,06",100018,20,16 ,"174444,92","4168623,02",,DC-FE15000- SE ANULA FACTURA POR DEVOLUCION DEL CLIENTE,0 ,TREYES,01 ,0  
2024,07,302  ,E829          ,30/07/2024,76,CLIENTE 40,010  ,FE15085       ,14950180,0,0,14950180,"8,28","61893,75",100018,2,V01,"149501,8","14738784,45",0                                                                     ,DC-FE15085- SE ANULA FACTURA POR DEVOLUCION DEL CLIENTE,1 ,tbernal,01 ,0  
2024,08,010  ,FE15094       ,01/08/2024,1,CLIENTE_1,0    ,0             ,7706530,0,0,7706530,"4,14","31905,03",100018,1,V01,"77065,3","7597559,67",4971707                                                               ,"SERVICIO DE MENSAJERIA PRESTADO DURANTE EL MES DE AGOSTO DE 2024 OC 4971707 ""PROYECTO MICROSOFT"".",1 ,tbernal,01 ,0  
2024,08,010  ,FE15095       ,01/08/2024,1,CLIENTE_1,0    ,0             ,3776563,0,0,3776563,"4,14","15634,97",100018,1,V01,"37765,63","3723162,4",4824117                                                               ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS AGOSTO SEGUN OC 4824117,1 ,tbernal,01 ,0  
2024,08,010  ,FE15096       ,01/08/2024,1,CLIENTE_1,0    ,0             ,3776563,0,0,3776563,"4,14","15634,97",100018,1,V01,"37765,63","3723162,4",4824136                                                               ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS AGOSTO SEGUN OC 4824136,1 ,tbernal,01 ,0  
2024,08,010  ,FE15097       ,01/08/2024,1,CLIENTE_1,0    ,0             ,2080073,0,0,2080073,"4,14","8611,5",100018,1,V01,"20800,73","2050660,77",5503091                                                               ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS DURANTE EL MES DE AGOSTO 2024 SEGUN OC 5503091,1 ,tbernal,01 ,0  
2024,08,010  ,FE15098       ,01/08/2024,21,CLIENTE_12,0    ,0             ,3706091,0,0,3706091,"4,14","15343,22",100018,1,V01,"37060,91","3653686,87",REF02963907-1                                                         ,SERVICIO DE MENSAJERIA NACIONAL PRESTADO EN JULIO 2024 SEGUN OC REF02963907-1 LINEA 2,1 ,tbernal,01 ,0  
2024,08,010  ,FE15099       ,01/08/2024,21,CLIENTE_12,0    ,0             ,2600000,0,0,2600000,"4,14",10764,100018,1,V01,26000,2563236,COL0003809931                                                         ,SERVICIO DE MENSAJERIA NACIONAL PRESTADO EN AGOSTO  2024 SEGUN OC COL0003809931,1 ,tbernal,01 ,0  
2024,08,010  ,FE15100       ,01/08/2024,20,CLIENTE 12,0    ,0             ,9620088,0,0,9620088,"8,28","39827,16",100018,2,V01,"96200,88","9484059,96",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE AGOSTO 2024,1 ,tbernal,05 ,0  
2024,08,010  ,FE15101       ,01/08/2024,77,CLIENTE_40,0    ,0             ,3925938,0,0,3925938,"4,14","16253,38",100018,1,V01,"39259,38","3870425,24",0                                                                     ,SERVICIO DE MENSAJERIA FIJA PRESTADOS EN EL MES DE AGOSTO 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15102       ,01/08/2024,77,CLIENTE_40,0    ,0             ,480000,0,0,480000,"4,14","1987,2",100018,1,V01,4800,"473212,8",2540402718                                                            ,SERVICIO DE MENSAJERIA FIJA PRESTADOS EN EL MES DE JULIO 2024 OC 2540402718,1 ,tbernal,01 ,0  
2024,08,010  ,FE15103       ,01/08/2024,73,CLIENTE_38,0    ,0             ,4290040,0,0,4290040,"4,14","17760,77",100018,1,V01,"42900,4","4229378,83",0                                                                     ,SERVICIO DE MENSAJERIA FIJA PRESTADOS EN EL MES DE AGOSTO 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15104       ,01/08/2024,52,CLIENTE 28,0    ,0             ,3940205,0,0,3940205,"4,14","16312,45",100018,1,V01,"39402,05","3884490,5",52549                                                                 ,SERVICIO DE MENSAJERIA FIJA DEL MES DE AGOSTO 2024 SEGUN OC 52549,1 ,tbernal,01 ,0  
2024,08,010  ,FE15105       ,01/08/2024,87,CLIENTE_45,0    ,0             ,3734710,0,0,3734710,"4,14","15461,7",100018,1,V01,"37347,1","3681901,2",0                                                                     ,SERVICIO DE MENSAJERIA FIJA DEL MES DE AGOSTO 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15106       ,01/08/2024,64,CLIENTE 34,0    ,0             ,3720400,0,0,3720400,"9,66","35939,06",100017,4,V03,148816,"3535644,94",7855                                                                  ,SERVICIO DE MENSAJERIA FIJA DEL MES DE AGOSTO 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15107       ,01/08/2024,82,CLIENTE 43,0    ,0             ,3720400,0,0,3720400,"4,14","15402,46",100018,1,V01,37204,"3667793,54",0                                                                     ,SERVICIO DE MENSAJERIA FIJA DEL  MES DE AGOSTO 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15108       ,01/08/2024,104,CLIENTE 54,0    ,0             ,4180969,0,0,4180969,"4,14","17309,21",100018,1,V01,"41809,69","4121850,1",4200239470                                                            ,SERVICIO DE MENSAJERIA FIJA DEL  MES DE AGOSTO 2024 SEGÚN OC 4200239470,1 ,tbernal,01 ,0  
2024,08,010  ,FE15109       ,01/08/2024,80,CLIENTE 42,0    ,0             ,7669540,0,0,7669540,"8,28","31751,9",100018,2,V01,"76695,4","7561092,7",0                                                                     ,SERVICIO DE MENSAJERIA FIJA DEL  MES DE AGOSTO 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15110       ,01/08/2024,81,CLIENTE_42,0    ,0             ,3858770,0,0,3858770,"4,14","15975,31",100018,1,V01,"38587,7","3804206,99",0                                                                     ,SERVICIO DE MENSAJERIA FIJA DEL MES DE AGOSTO 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15111       ,01/08/2024,2,CLIENTE_2,0    ,0             ,3858770,0,0,3858770,"4,14","15975,31",100018,1,V01,"38587,7","3804206,99",0                                                                     ,SERVICIO DE MENSAJERIA FIJA DEL MES DE JULIO 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15112       ,01/08/2024,4,CLIENTE 4,0    ,0             ,11149188,0,0,11149188,"8,28","46157,64",100018,2,V01,"111491,88","10991538,48",4500003470                                                            ,SERVICIO DE MENSAJERIA FIJA DEL MES DE JULIO 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15113       ,01/08/2024,3,CLIENTE_3,0    ,0             ,"2405022,2",0,0,"2405022,2","4,14","9956,79",100018,1,V01,"24050,22","2371015,19",9400077240                                                            ,SERVICIO DE MENSAJERIA FIJA JULIO 2024  OC 9400077240,1 ,tbernal,01 ,0  
2024,08,010  ,FE15114       ,01/08/2024,10,CLIENTE 7,005  ,3264          ,7293626,0,0,7293626,"24,84","30195,62",100018,6,V01,"72936,26","7190494,12",69742                                                                 ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN MAYO  OC 69742,1 ,tbernal,01 ,0  
2024,08,010  ,FE15115       ,01/08/2024,6,CLIENTE 5,005  ,3265          ,2217634,0,0,2217634,"4,14",9181,100018,1,V01,"22176,34","2186276,66",4720                                                                  ,SERVICIO DE MENSAJERO AUXILIAR ALMACEN JULIO 2024 SEGUN OC 4720,1 ,tbernal,01 ,0  
2024,08,010  ,FE15116       ,01/08/2024,26,CLIENTE 15,005  ,3266          ,501789,0,0,501789,"4,14","2077,41",100018,1,V01,"5017,89","494693,7",0                                                                     ,MENSAJERIA CARGA LIVIANA DURANTE MAY-JUN 2024 CONTRAT N °G- 113-2020 CONTACTO FREDY CEBALLOS MONTOYA,1 ,tbernal,01 ,0  
2024,08,010  ,FE15117       ,01/08/2024,30,CLIENTE 17,005  ,3267          ,3657478,0,0,3657478,"8,28","15141,96",100018,2,V01,"36574,78","3605761,26",1002164425                                                            ,TRANSPORTE DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS SUGUN OC 6001286967 HES 1002164425,1 ,tbernal,01 ,0  
2024,08,010  ,FE15118       ,01/08/2024,30,CLIENTE 17,005  ,3268          ,5839582,0,0,5839582,"8,28","24175,87",100018,2,V01,"58395,82","5757010,31",1002154387/1002177613                                                 ,MENSAJERIA CARGA LIVIANA JUN-JUL HES1002154387/1002177613 OC 6001270965/6001290072,1 ,tbernal,01 ,0  
2024,08,010  ,FE15119       ,01/08/2024,84,CLIENTE 44,005  ,3269          ,7487668,19,"1422656,92","8910324,92","4,14","30998,95",100018,1,V01,"74876,68","8804449,29",4500746351                                                            ,SERVICIO DE ALMACENAMIENTO DE MENSAJERIA NACIONAL DEL MES DE JUNIO SEGUN OC 4500746351,1 ,tbernal,01 ,0  
2024,08,010  ,FE15120       ,01/08/2024,22,CLIENTE 13,005  ,3270          ,45163892,0,0,45163892,"24,84","186978,51",100018,6,V01,"451638,92","44525274,57",4800067774                                                            ,SERVICIOS DE MENSAJERIA NACIONAL CARGA LIVIANA OC 4800067774 EM 5001387483,1 ,tbernal,01 ,0  
2024,08,010  ,FE15121       ,01/08/2024,23,CLIENTE_13,005  ,3271          ,4921122,0,0,4921122,"20,7","20373,45",100018,5,V01,"49211,22","4851537,33",4800067738                                                            ,SERVICIOS DE MENSAJERIA NACIONAL CARGA LIVIANA OC 4800067738 EM 5001385477,1 ,tbernal,01 ,0  
2024,08,010  ,FE15122       ,01/08/2024,76,CLIENTE 40,005  ,3272          ,2349297,0,0,2349297,"12,42","9726,09",100018,3,V01,"23492,97","2316077,94",0                                                                     ,SERVICIOS DE MENSAJERIA NACIONAL CARGA LIVIANA PRESTADOS EN ABRIL-MAYO DE 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15123       ,01/08/2024,76,CLIENTE 40,005  ,3273          ,1650328,0,0,1650328,"12,42","6832,36",100018,3,V01,"16503,28","1626992,36",0                                                                     ,SERVICIOS DE MENSAJERIA NACIONAL CARGA LIVIANA PRESTADOS EN MAYO-JUNIO DE 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15124       ,01/08/2024,118,CLIENTE 61,005  ,3274          ,763024,0,0,763024,0,0,100018,0,V01,0,763024,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE ABRIL 2024,1 ,tbernal,02 ,0  
2024,08,010  ,FE15125       ,01/08/2024,118,CLIENTE 61,005  ,3275          ,758861,0,0,758861,0,0,100018,0,V01,0,758861,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE MAYO 2024,1 ,tbernal,02 ,0  
2024,08,010  ,FE15126       ,01/08/2024,118,CLIENTE 61,005  ,3276          ,2529851,0,0,2529851,0,0,100018,0,V01,0,2529851,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE JUNIO 2024,1 ,tbernal,02 ,0  
2024,08,010  ,FE15127       ,02/08/2024,13,CLIENTE_8,005  ,3277          ,455973,0,0,455973,"4,14","1887,73",100018,1,V01,"4559,73","449525,54",0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN EL MES DE JULIO 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15128       ,02/08/2024,14,CLIENTE 9,005  ,3278          ,610655,0,0,610655,"8,28","2528,11",100018,2,V01,"6106,55","602020,34",0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN EL MES DE  JULIO 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15129       ,02/08/2024,15,CLIENTE_9,005  ,3279          ,632995,0,0,632995,"8,28","2620,6",100018,2,V01,"6329,95","624044,45",0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN EL MES DE JULIO 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15130       ,02/08/2024,16,CLIENTE 10,005  ,3280          ,60650,0,0,60650,"4,14","251,09",100018,0,V01,0,"60398,91",0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN EL MES DE JULIO 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15131       ,02/08/2024,19,CLIENTE_11,005  ,3281          ,2443696,0,0,2443696,"8,28","10116,9",100018,2,V01,"24436,96","2409142,14",0                                                                     ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA MES JULIO 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15132       ,05/08/2024,20,CLIENTE 12,005  ,3282          ,16321,0,0,16321,"4,14","67,57",100018,0,V01,0,"16253,43",0                                                                     ,MENSAJERIA DE CARGA NACIONAL CARGA LIVIANA PRESTADAS EN EL MES DE JULIO  2024,1 ,tbernal,05 ,0  
2024,08,010  ,FE15133       ,05/08/2024,20,CLIENTE 12,005  ,3283          ,1201521,0,0,1201521,"4,14","4974,3",100018,1,V01,"12015,21","1184531,49",0                                                                     ,MENSAJERIA DE CARGA NACIONAL CARGA LIVIANA PRESTADAS EN EL MES DE JULIO 2024,1 ,tbernal,05 ,0  
2024,08,010  ,FE15134       ,05/08/2024,20,CLIENTE 12,005  ,3284          ,147274,0,0,147274,"4,14","609,71",100018,0,V01,0,"146664,29",0                                                                     ,MENSAJERIA DE CARGA NACIONAL CARGA LIVIANA PRESTADAS EN EL MES DE JULIO 2024,1 ,tbernal,05 ,0  
2024,08,010  ,FE15135       ,05/08/2024,25,CLIENTE_14,005  ,3285          ,467672,0,0,467672,"4,14","1936,16",100018,1,V01,"4676,72","461059,12",0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN EL MES DE JULIO 2024,1 ,tbernal,02 ,0  
2024,08,010  ,FE15136       ,06/08/2024,27,CLIENTE_15,005  ,3286          ,4925011,0,0,4925011,"16,56","20389,55",100018,4,V01,"49250,11","4855371,34",0                                                                     ,MENSAJERIA NACIONAL CARGA LIVIANA PRESTADOS JUNIO-JULIO CONTRATO N°SG-113-220 CONTACTO LILIANA LASSO,1 ,tbernal,01 ,0  
2024,08,010  ,FE15137       ,06/08/2024,45,CLIENTE_24,005  ,3287          ,15192231,0,0,15192231,"8,28","62895,83",100018,2,V01,"151922,31","14977412,86",0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN EL CORTE JUNIO- JULIO  2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15138       ,06/08/2024,21,CLIENTE_12,0    ,0             ,5260000,0,0,5260000,"8,28","21776,4",100018,8,16 ,210400,"5027823,6",COL0003831119                                                         ,SERVICIO DE MENSAJERIA NACIONAL PRESTADO EN JULIO  2024 SEGUN OC REF COL0003831119,1 ,tbernal,01 ,0  
2024,08,010  ,FE15139       ,06/08/2024,21,CLIENTE_12,0    ,0             ,5260000,0,0,5260000,"8,28","21776,4",100018,8,16 ,210400,"5027823,6",COL0003831117                                                         ,SERVICIO DE MENSAJERIA NACIONAL PRESTADO EN AGOSTO  2024 SEGUN OC REF COL0003831117,1 ,tbernal,01 ,0  
2024,08,010  ,FE15140       ,06/08/2024,63,CLIENTE_33,005  ,3288          ,7781748,0,0,7781748,"20,7","32216,43",100018,5,V01,"77817,48","7671714,09",4902381141-4902380039                                                 ,SERVICIO TRANSPORTE NACIONAL CARGA DUTANTE JUNIO OC 4902381141-4902380039 HAS1019057835-1019057892,1 ,tbernal,01 ,0  
2024,08,010  ,FE15141       ,06/08/2024,120,CLIENTE 62,005  ,3289          ,4404480,0,0,4404480,"8,28","18234,55",100018,2,V01,"44044,8","4342200,65",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL CARGA LIVIANA CORTE DEL 20 DE JULIO AL 26 DE JULIO 2024,1 ,tbernal,02 ,0  
2024,08,010  ,FE15142       ,06/08/2024,55,CLIENTE_29,0    ,0             ,3332479,0,0,3332479,"4,14","13796,46",100018,1,V01,"33324,79","3285357,75",0                                                                     ,SERVICIO DE MENSAJERIA Y TRANSPORTE TERRESTE DE CARGA LIVIANA DURANTE JULIO 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15143       ,06/08/2024,31,CLIENTE_17,005  ,3290          ,5935466,0,0,5935466,"4,14","24572,83",100018,1,V01,"59354,66","5851538,51",4902377080                                                            ,SERVICIO DE MENSAJERIA NACIONAL PRESTADOS EN JULIO OC 4902377080 HAS 1019079831,1 ,tbernal,01 ,0  
2024,08,010  ,FE15144       ,06/08/2024,8,CLIENTE 6,005  ,3291          ,23132715,0,0,23132715,"4,14","95769,44",100018,1,V01,"231327,15","22805618,41",106947                                                                ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN MAYO OC 106947,1 ,tbernal,01 ,0  
2024,08,010  ,FE15145       ,06/08/2024,26,CLIENTE 15,005  ,3292          ,26785832,0,0,26785832,"28,98","110893,34",100018,7,V01,"267858,32","26407080,34",0                                                                     ,MENSAJERIA NACIONAL JUN-JUL 2024 CONTRATO N° SG-113-2020 CONTACTO LILIANA PEREZ SARMIENTO,1 ,tbernal,01 ,0  
2024,08,010  ,FE15146       ,06/08/2024,36,CLIENTE 20,005  ,3293          ,1781104,0,0,1781104,"8,28","7373,77",100018,2,V01,"17811,04","1755919,19",0                                                                     ,MENSAJERIA NACIONAL DE JUN-JUL 2024 CONTRATO N° SG-113- 2020 CONTACTO LILIANA PEREZ SARMIENTO,1 ,tbernal,01 ,0  
2024,08,010  ,FE15147       ,06/08/2024,38,CLIENTE 21,005  ,3294          ,6246067,0,0,6246067,"8,28","25858,72",100018,2,V01,"62460,67","6157747,61",0                                                                     ,MENSAJERIA NACIONAL CARGA LIVIANA CONTRATO N°SG-113-2020 CONTACTO YANNIS TOLEDO,1 ,tbernal,01 ,0  
2024,08,010  ,FE15148       ,06/08/2024,26,CLIENTE 15,005  ,3295          ,13510,0,0,13510,"4,14","55,93",100018,0,V01,0,"13454,07",0                                                                     ,MENSAJERIA NACIONAL CARGA LIVIANA CONTRATO N°SG-113-2020 CONTACTO YANNIS TOLEDO,1 ,tbernal,01 ,0  
2024,08,010  ,FE15149       ,08/08/2024,77,CLIENTE_40,005  ,3296          ,2163980,0,0,2163980,"4,14","8958,88",100018,1,V01,"21639,8","2133381,32",2540405432                                                            ,SERVICIO TRANSPORTE TERRESTRE DE CARGA LIVIANA EN EL MES DE AGOSTO 2024 OC 2540405432,1 ,tbernal,01 ,0  
2024,08,010  ,FE15150       ,08/08/2024,110,CLIENTE 57,0    ,0             ,2335012,0,0,2335012,0,0,0,0,0  ,0,2335012,0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADO DURANTE EL MES DE JULIO 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15151       ,08/08/2024,119,CLIENTE_61,0    ,0             ,22000,0,0,22000,0,0,0,0,0  ,0,22000,0                                                                     ,SERVICIO DE TRANSPORTE TERRESTRE  DE CARGA LIVIANA IS0003315579,1 ,tbernal,05 ,0  
2024,08,010  ,FE15152       ,08/08/2024,21,CLIENTE_12,0    ,0             ,577930,0,0,577930,"8,28","2392,63",100018,2,V01,"5779,3","569758,07",COL0003810523                                                         ,SERVICIO DE MENSAJERIA NACIONAL PRESTADO EN JUNIO  2024 SEGUN OC COL0003810523,1 ,tbernal,01 ,0  
2024,08,010  ,FE15153       ,08/08/2024,21,CLIENTE_12,0    ,0             ,252441,0,0,252441,"8,28","1045,11",100018,2,V01,"2524,41","248871,48",COL0003809720                                                         ,SERVICIO DE MENSAJERIA NACIONAL PRESTADO EN JUNIO  2024 SEGUN OC COL0003809720,1 ,tbernal,01 ,0  
2024,08,010  ,FE15154       ,08/08/2024,26,CLIENTE 15,005  ,3297          ,364770,0,0,364770,"4,14","1510,15",100018,1,V01,"3647,7","359612,15",0                                                                     ,MENSAJERIA CARGA LIVIANA DURANTE JUN-JUL 2024 CONTRAT N°G- 113-2020 CONTACTO FREDY CEBALLOS MONTOYA,1 ,tbernal,01 ,0  
2024,08,010  ,FE15155       ,09/08/2024,6,CLIENTE 5,0    ,0             ,4280297,0,0,4280297,"4,14","17720,43",100018,1,V01,"42802,97","4219773,6",4745                                                                  ,SERVICIO DE MENSAJERIA NACIONAL FIJO TESORERIA DEL MES DE JULIO SEGUN OC 4745,1 ,tbernal,01 ,0  
2024,08,010  ,FE15156       ,09/08/2024,88,CLIENTE 46,005  ,3298          ,7931060,0,0,7931060,"20,7","32834,59",100018,5,V01,"79310,6","7818914,81",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL CORTE DE JULIO 2024,1 ,tbernal,02 ,0  
2024,08,010  ,FE15157       ,09/08/2024,30,CLIENTE 17,005  ,3299          ,41979484,0,0,41979484,"49,68","173795,07",100018,12,V01,"419794,84","41385894,09",1002184804                                                            ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA DEL CORTE JUN-JUL SEGUN HES 1002184804,1 ,tbernal,01 ,0  
2024,08,010  ,FE15158       ,09/08/2024,114,CLIENTE 59,005  ,3300          ,30722132,0,0,30722132,"8,28","127189,63",100018,2,V01,"307221,32","30287721,05",5000031102                                                            ,SERVICIO MENSAJERIA NACIONAL SEGUN OC 4500008841 Y MIGO 5000031102,1 ,tbernal,01 ,0  
2024,08,010  ,FE15159       ,09/08/2024,53,CLIENTE_28,005  ,3301          ,246173,0,0,246173,"8,28","1019,15",100018,2,V01,"2461,73","242692,12",PO-9500073269                                                         ,SERVICIO DE TRANSPORTE NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE JULIO  2024 PO-9500073269,1 ,tbernal,01 ,0  
2024,08,010  ,FE15160       ,09/08/2024,33,CLIENTE_18,005  ,3302          ,407200,0,0,407200,"8,28","1685,81",100018,2,V01,4072,"401442,19",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE JULIO 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15161       ,09/08/2024,75,CLIENTE_39,005  ,3303          ,95514,0,0,95514,"8,28","395,42",100018,0,V01,0,"95118,58",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE JULIO 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15162       ,09/08/2024,103,CLIENTE_53,005  ,3304          ,13418752,0,0,13418752,"16,56","55553,63",100018,4,V01,"134187,52","13229010,85",0                                                                     ,SERVICIO DE MENSAJERIA NACONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE JULIO 2024,1 ,tbernal,01 ,0  
2024,08,010  ,FE15163       ,09/08/2024,6,CLIENTE 5,005  ,3305          ,20213,0,0,20213,"4,14","83,68",100018,0,V01,0,"20129,32",4747                                                                  ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS DEL MES DE MAYO OC 4747,1 ,tbernal,01 ,0  
2024,08,010  ,FE15164       ,09/08/2024,61,CLIENTE_32,005  ,3306          ,1577327,0,0,1577327,"8,28","6530,13",100018,2,V01,"15773,27","1555023,6",3630                                                                  ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES JUNIO 2024 OC 3630,1 ,tbernal,01 ,0  
2024,08,010  ,FE15165       ,09/08/2024,60,CLIENTE 32,005  ,3307          ,640732,0,0,640732,"16,56","2652,64",100018,4,V01,"6407,32","631672,04",4321                                                                  ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS DEL MES DE JUNIO OC 4321,1 ,tbernal,01 ,0  
2024,08,010  ,FE15166       ,09/08/2024,8,CLIENTE 6,005  ,3308          ,32032630,0,0,32032630,"4,14","132615,09",100018,1,V01,"320326,3","31579688,61",107009                                                                ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA LIVIANA PRESTADOS EN JUNIO OC 107009,1 ,tbernal,01 ,0  
2024,08,010  ,FE15167       ,14/08/2024,17,CLIENTE_10,005  ,3309          ,205882798,0,0,205882798,"20,7","852354,79",100018,5,V01,"2058827,98","202971615,2",0                                                                     ,MENSAJERIA NACIONAL PRESTADO JULIO 2024 CONTACTO MILLER STEFAN BAQUERO CENTRO DE CORRESPONDENCIA,0 ,tbernal,01 ,0  
2024,08,010  ,FE15168       ,14/08/2024,42,CLIENTE 23,0    ,0             ,594647,0,0,594647,0,0,0,0,0  ,0,594647,0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADO DURANTE EL MES DE JULIO 2024,0 ,aoyola,01 ,0  
2024,08,010  ,FE15169       ,14/08/2024,108,CLIENTE 56,005  ,3310          ,26735017,0,0,26735017,"16,56","110682,97",100018,4,V01,"267350,17","26356983,86",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL CARGA LIVIANA CORTE DEL 26 DE JULIO AL 02 DE AGOSTO 2024,0 ,tbernal,02 ,0  
2024,08,010  ,FE15170       ,14/08/2024,108,CLIENTE 56,005  ,3311          ,37966019,0,0,37966019,"28,98","157179,32",100018,7,V01,"379660,19","37429179,49",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL CARGA LIVIANA CORTE 03 DE AGOSTO AL 09 DE AGOSTO 2024,0 ,tbernal,02 ,0  
2024,08,010  ,FE15171       ,14/08/2024,17,CLIENTE_10,005  ,3312          ,602316,0,0,602316,"8,28","2493,59",100018,2,V01,"6023,16","593799,25",0                                                                     ,TRANSPORTE DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRETADOS EN EL CORTE JUL-AGO 2024,0 ,tbernal,01 ,0  
2024,08,010  ,FE15172       ,14/08/2024,17,CLIENTE_10,005  ,3313          ,382080,0,0,382080,"4,14","1581,81",100018,1,V01,"3820,8","376677,39",0                                                                     ,MENSAJERIA NACIONAL CARGA LIVIANA PRESTADO EN JUL-AGO 2024 CONTACTO DAMARIS PICO CASTRO DAMARIS,0 ,tbernal,01 ,0  
2024,08,010  ,FE15173       ,14/08/2024,66,CLIENTE 35,005  ,3314          ,15660000,0,0,15660000,"12,42","64832,4",100018,3,V01,156600,"15438567,6",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE AGOSTO 2024,0 ,tbernal,01 ,0  
2024,08,010  ,FE15174       ,14/08/2024,66,CLIENTE 35,005  ,3315          ,6791895,0,0,6791895,"33,12","28118,44",100018,8,V01,"67918,95","6695857,61",0                                                                     ,SERVICIO DE MENSAJERIA NACIONAL DE CARGA LIVIANA PRESTADOS EN EL MES DE JULIO 2024,0 ,tbernal,01 ,0  
